121,128,135,142,149,156,163,170,177,184,191,198,205,212,219,226,233,240,247,254,261,268,275,282,289,296
0.2035139054059982,0.3278236985206604,0.1834803223609924,-0.0040048947557806,0.4806349277496338,0.8152147531509399,0.7481518983840942,0.0156146911904215,0.0169242098927497,0.2866520881652832,0.0417809821665287,0.3060407638549804,0.7277162075042725,-0.0380302593111991,0.6138051748275757,0.4290187954902649,0.0609460957348346,0.0959700867533683,0.7874689698219299,0.7311394214630127,-0.0080289039760828,0.207284927368164,0.6916752457618713,0.6273015737533569,0.1717249304056167,0.2076923102140426
0.1553133577108383,0.2614322602748871,0.1542730331420898,0.0015837474493309,0.4844322204589844,0.775866687297821,0.7725769281387329,0.0137046622112393,0.0058021671138703,0.4565637111663818,0.0646862387657165,0.3058648705482483,0.8077166080474854,-0.0578034669160842,0.2585247159004211,0.0283491797745227,0.0599514842033386,0.1698449403047561,0.7981106638908386,0.7389705777168274,-0.0040176776237785,0.3834909796714782,0.4416007399559021,0.3934723436832428,0.0921753346920013,0.0955572128295898
0.2540415823459625,0.4047402143478393,0.1779661029577255,-0.0029210201464593,0.5488611459732056,0.7852275967597961,0.7204951643943787,0.0077163944952189,0.0067036692053079,0.324054092168808,0.0509171672165393,0.3001464009284973,0.699622631072998,-0.0341557189822196,0.4059286117553711,0.0701968744397163,0.0636704117059707,0.0279312469065189,0.7602874040603638,0.6997527480125427,0.0016620499081909,0.3667837381362915,0.4910918176174164,0.44454225897789,0.0590783767402172,0.1825078129768371
0.2525035738945007,0.4630806744098663,0.171477809548378,0.0014630181249231,0.2882403433322906,0.7477970123291016,0.7219930291175842,0.0134670957922935,0.0066855056211352,0.3799613714218139,0.0565308704972267,0.2619852721691131,0.5191082954406738,-0.0315538123250007,0.1541238576173782,0.0399878807365894,0.0688608810305595,0.1057774722576141,0.7518097162246704,0.6810606122016907,0.0058658844791352,0.4550966322422027,0.5137020349502563,0.4835907220840454,0.097162939608097,0.0756560564041137
0.2099922001361847,0.3559822738170624,0.1764190196990966,0.0059056184254586,0.4060049653053283,0.7764674425125122,0.7357723712921143,0.0130185345187783,0.0007536827470175,0.4929141998291015,0.0452186800539493,0.2760317921638489,0.6701732873916626,-0.0460282117128372,0.1973340362310409,0.0506842359900474,0.0672278702259063,0.0748756974935531,0.7755596041679382,0.6834480166435242,-0.0037308277096599,0.348906546831131,0.5101103186607361,0.4557885229587555,0.1056644916534423,0.2044878751039505
0.3163841664791107,0.4342915713787079,0.182084172964096,-0.0016964920796453,0.4997248351573944,0.7673707008361816,0.7139295935630798,0.017301820218563,0.016334481537342,0.3052503168582916,0.0170170161873102,0.2535237669944763,0.5228122472763062,-0.0496276281774044,0.17378830909729,0.1040525734424591,0.0565120950341224,0.1152141839265823,0.7410072088241577,0.6713000535964966,-0.0052303504198789,0.2456575632095337,0.5501520037651062,0.507446825504303,0.120730735361576,0.207401692867279
0.1987931579351425,0.3123254776000976,0.1676275879144668,0.0008289582910947,0.5799957513809204,0.8274217247962952,0.7772151827812195,0.0172093976289033,0.0064186626113951,0.4247846305370331,0.0693419873714447,0.3009573519229889,0.4444997608661651,-0.039067342877388,0.0541989281773567,0.1106377616524696,0.0804979279637336,0.1052984595298767,0.7846235036849976,0.7349602580070496,-0.0195652171969413,0.3021914660930633,0.5885478258132935,0.4901593327522278,0.0739715173840522,0.0774972587823867
0.2360163778066635,0.3906111717224121,0.1835902035236358,0.0037760995328426,0.4932533800601959,0.8031061887741089,0.7411198019981384,0.0153246615082025,0.0040904199704527,0.4446823596954345,0.08981454372406,0.2299412935972213,0.5577777624130249,-0.021662350744009,0.0526210069656372,0.0847711935639381,0.0694898068904876,0.2339924722909927,0.7741835117340088,0.7076227068901062,0.0086823645979166,0.5007352828979492,0.5178979635238647,0.4547085165977478,0.1214361116290092,0.2907909750938415
0.3481704890727997,0.4139363169670105,0.1884324103593826,0.003680981695652,0.6560574769973755,0.770298182964325,0.7100242972373962,0.0195788703858852,0.0060073258355259,0.351654976606369,0.0725155174732208,0.2606989443302154,0.4493580460548401,-0.0119369365274906,0.048846960067749,0.1260053664445877,0.0647090822458267,0.2005292028188705,0.7429059743881226,0.6686722636222839,0.0090090092271566,0.4498985707759857,0.581161379814148,0.5015330910682678,0.0711332857608795,0.1441578119993209
