id,longitude,latitude,1,2,3,4,5,6,7,8,9,10,11,12,13
117,48.18760570101006,135.00137329101565,5291,5491,9084,9281,9312,9562,8597,9174,8644,8126,5709,6032,5468
118,48.18852125732378,135.01304626464847,5142,5489,9020,9204,9280,9647,8311,9091,9000,8094,5818,5980,5232
119,48.18691902304109,135.02265930175784,4567,5413,8405,8572,8580,9282,8834,8800,8606,7668,5178,5667,5171
120,48.18646123261718,135.03536224365237,4166,4326,8330,8332,8590,7112,8814,8800,8741,6984,4768,5444,4565
121,48.18646123261718,135.04703521728518,3824,4706,8771,8271,8935,9096,7698,8154,7768,7244,4906,3733,4167
122,48.186232335871836,135.05973815917972,4097,4342,8486,8475,8523,9362,9174,8418,8333,7246,4757,3762,4165
123,48.18646123261718,135.07072448730472,3793,4105,8867,9117,9208,9272,9050,9024,8846,7622,4660,3751,4820
124,48.18646123261718,135.08754730224612,3661,3917,9032,9131,9145,8728,9008,8949,8585,7458,4623,3541,4550
125,48.18691902304109,135.09956359863284,3606,3990,9059,9218,9005,8525,8746,8855,8625,7461,4675,3655,4402
126,48.18691902304109,135.11192321777347,3640,3929,9111,9173,9218,9484,8942,8946,8718,7640,4728,3598,4338
127,48.18737680937599,135.12187957763675,3857,3924,9265,9352,9293,9268,9007,9055,8901,7806,4841,3597,4287
128,48.18646123261718,135.13492584228518,3386,3941,8845,8998,9057,8981,8284,8635,8311,7142,4452,3496,4174
129,48.186232335871836,135.1469421386719,4428,3737,8624,8751,8789,8652,8386,8429,7928,6701,4479,3515,4180
130,48.18646123261718,135.16033172607425,4761,4651,8717,8922,8725,9072,8629,8471,7947,6858,4499,3769,4483
131,48.18646123261718,135.17063140869143,4452,4781,8550,8788,8845,9011,8711,8572,8076,6995,4734,3908,4445
132,48.18669012834026,135.18436431884768,4578,4483,8452,8700,8796,8866,8771,8502,7952,6863,4501,3724,3843
133,48.18669012834026,135.19466400146487,4460,4567,8154,8433,8668,8642,8794,8419,7906,6834,4493,3884,4299
134,48.18669012834026,135.21045684814456,3146,4358,8252,8490,8708,7719,8728,8433,7953,6657,4503,3766,3928
135,48.18669012834026,135.2241897583008,4343,4585,7408,7837,8469,6163,8413,8180,7625,6601,4950,4132,4387
136,48.18646123261718,135.23345947265628,4980,4468,7262,7612,8293,8287,8394,8129,7694,6520,5073,4366,4561
137,48.186232335871836,135.2461624145508,4980,3609,7650,7545,8531,7994,8590,8273,7717,6583,4934,4198,2739
138,48.18714791671967,135.25749206542972,4387,3789,7856,7937,8743,8053,8781,8309,7923,6699,4704,4244,2403
139,48.18669012834026,135.27225494384768,4134,3907,8208,8463,8853,8025,8763,8479,8073,6853,4553,4092,2650
140,48.18600343810424,135.28873443603518,4243,3946,8477,8557,9046,8545,9070,8552,8215,7069,4583,4116,2710
141,48.18577453931438,135.3065872192383,3433,3715,8584,8652,9048,8505,8846,8600,8248,7150,4523,3935,3370
142,48.17913602972129,134.72740173339847,4500,6594,9081,9198,9272,9310,9132,8575,8801,7691,5255,4778,4463
143,48.17913602972129,134.74868774414065,4420,6738,9151,9265,9362,9448,9167,9016,8994,8189,5237,4727,4534
144,48.178678169782835,134.76551055908206,4668,6394,9101,9263,9365,9425,9172,9010,8995,8420,4967,5059,4366
145,48.17913602972129,134.77581024169925,4973,6547,9020,9241,9340,9119,9131,9142,8991,8347,6621,5376,4643
146,48.177762437638485,134.78610992431643,5631,7084,8799,9219,9276,9177,9093,9109,8931,8224,5293,5718,5656
147,48.17707562779612,134.79778289794925,6095,6794,8858,9203,9276,9112,9153,9115,8897,8074,6186,6021,4945
148,48.179822811961806,134.81632232666018,6263,6488,8806,9133,9207,9042,9129,9035,8879,7862,6270,6425,5616
149,48.179364958157066,134.82936859130862,6269,5956,8769,9099,9182,8995,9098,9046,8820,7710,6170,6332,5560
150,48.17730456543253,134.8341751098633,6353,6742,8733,9092,9200,8918,9027,9009,8799,7611,6322,6390,5589
151,48.17913602972129,134.85237121582034,5955,5835,8983,9123,9189,8871,9057,9056,8819,7467,6217,6333,5514
152,48.179364958157066,134.8671340942383,6099,5939,9044,9076,9151,8863,8891,9003,8833,8183,6150,6351,5524
153,48.1789071002632,134.8770904541016,6397,6100,8924,8987,9069,8857,8894,8904,8698,8084,6456,6540,6618
154,48.178678169782835,134.88739013671878,6139,6225,8935,8998,9050,8783,8887,8836,8668,7879,6461,6894,6589
